"condition","id","description","scene","url"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-193","A large room with one white table near the east side of the room with two white chairs directly across from each other.","mturk-dev-rulebased5.s193-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s193/mturk-dev-rulebased5-s193-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-193","A large room with one white table near the east side of the room with two white chairs directly across from each other.","mturk-dev-random1.s193-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s193/mturk-dev-random1-s193-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-193","A large room with one white table near the east side of the room with two white chairs directly across from each other.","mturk-dev-maxent2.s193-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s193/mturk-dev-maxent2-s193-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-193","A large room with one white table near the east side of the room with two white chairs directly across from each other.","mturk-dev-sempre103.s193-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s193/mturk-dev-sempre103-s193-00000-2.jpg"
"human","human-193","A large room with one white table near the east side of the room with two white chairs directly across from each other.","desc2scene-4201","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4201/desc2scene-4201-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-456","There is a blue table with green legs in the center of the room. There are two white plates on top of the table.","mturk-dev-rulebased5.s456-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s456/mturk-dev-rulebased5-s456-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-456","There is a blue table with green legs in the center of the room. There are two white plates on top of the table.","mturk-dev-random1.s456-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s456/mturk-dev-random1-s456-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-456","There is a blue table with green legs in the center of the room. There are two white plates on top of the table.","mturk-dev-maxent2.s456-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s456/mturk-dev-maxent2-s456-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-456","There is a blue table with green legs in the center of the room. There are two white plates on top of the table.","mturk-dev-sempre103.s456-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s456/mturk-dev-sempre103-s456-00000-2.jpg"
"human","human-456","There is a blue table with green legs in the center of the room. There are two white plates on top of the table.","desc2scene-253","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-253/desc2scene-253-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-458","The walls are taupe, and the floor is wooden. There are circular decorative objects on one wall, and 2 floor to ceiling soji screen style multi paneled windows on the other wall. There is a small desk with a wooden chair beside it.","mturk-dev-rulebased5.s458-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s458/mturk-dev-rulebased5-s458-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-458","The walls are taupe, and the floor is wooden. There are circular decorative objects on one wall, and 2 floor to ceiling soji screen style multi paneled windows on the other wall. There is a small desk with a wooden chair beside it.","mturk-dev-random1.s458-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s458/mturk-dev-random1-s458-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-458","The walls are taupe, and the floor is wooden. There are circular decorative objects on one wall, and 2 floor to ceiling soji screen style multi paneled windows on the other wall. There is a small desk with a wooden chair beside it.","mturk-dev-maxent2.s458-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s458/mturk-dev-maxent2-s458-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-458","The walls are taupe, and the floor is wooden. There are circular decorative objects on one wall, and 2 floor to ceiling soji screen style multi paneled windows on the other wall. There is a small desk with a wooden chair beside it.","mturk-dev-sempre103.s458-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s458/mturk-dev-sempre103-s458-00000-2.jpg"
"human","human-458","The walls are taupe, and the floor is wooden. There are circular decorative objects on one wall, and 2 floor to ceiling soji screen style multi paneled windows on the other wall. There is a small desk with a wooden chair beside it.","desc2scene-1942","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-1942/desc2scene-1942-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-465","wood table and four wood chairs in the center of the room.  corner window in the back with a large windowsill","mturk-dev-rulebased5.s465-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s465/mturk-dev-rulebased5-s465-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-465","wood table and four wood chairs in the center of the room.  corner window in the back with a large windowsill","mturk-dev-random1.s465-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s465/mturk-dev-random1-s465-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-465","wood table and four wood chairs in the center of the room.  corner window in the back with a large windowsill","mturk-dev-maxent2.s465-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s465/mturk-dev-maxent2-s465-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-465","wood table and four wood chairs in the center of the room.  corner window in the back with a large windowsill","mturk-dev-sempre103.s465-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s465/mturk-dev-sempre103-s465-00000-2.jpg"
"human","human-465","wood table and four wood chairs in the center of the room.  corner window in the back with a large windowsill","desc2scene-1913","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-1913/desc2scene-1913-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-210","room with dark green walls, a window on the left wall and gray doors near the back on the right wall. A a bookshelf and a desk are located at the back.","mturk-dev-rulebased5.s210-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s210/mturk-dev-rulebased5-s210-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-210","room with dark green walls, a window on the left wall and gray doors near the back on the right wall. A a bookshelf and a desk are located at the back.","mturk-dev-random1.s210-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s210/mturk-dev-random1-s210-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-210","room with dark green walls, a window on the left wall and gray doors near the back on the right wall. A a bookshelf and a desk are located at the back.","mturk-dev-maxent2.s210-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s210/mturk-dev-maxent2-s210-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-210","room with dark green walls, a window on the left wall and gray doors near the back on the right wall. A a bookshelf and a desk are located at the back.","mturk-dev-sempre103.s210-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s210/mturk-dev-sempre103-s210-00000-2.jpg"
"human","human-210","room with dark green walls, a window on the left wall and gray doors near the back on the right wall. A a bookshelf and a desk are located at the back.","desc2scene-2604","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2604/desc2scene-2604-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-468","The room features an alternating tan tile pattern floor with white and gray diamonds in the middle of the tile intersections. The walls are pink, and the lengthwise wall has a pink floral pattern over a white background. In the left corner there is a L shaped window with a windowsill, and near the right wall is a wooden desk facing the floral wall.","mturk-dev-rulebased5.s468-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s468/mturk-dev-rulebased5-s468-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-468","The room features an alternating tan tile pattern floor with white and gray diamonds in the middle of the tile intersections. The walls are pink, and the lengthwise wall has a pink floral pattern over a white background. In the left corner there is a L shaped window with a windowsill, and near the right wall is a wooden desk facing the floral wall.","mturk-dev-random1.s468-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s468/mturk-dev-random1-s468-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-468","The room features an alternating tan tile pattern floor with white and gray diamonds in the middle of the tile intersections. The walls are pink, and the lengthwise wall has a pink floral pattern over a white background. In the left corner there is a L shaped window with a windowsill, and near the right wall is a wooden desk facing the floral wall.","mturk-dev-maxent2.s468-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s468/mturk-dev-maxent2-s468-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-468","The room features an alternating tan tile pattern floor with white and gray diamonds in the middle of the tile intersections. The walls are pink, and the lengthwise wall has a pink floral pattern over a white background. In the left corner there is a L shaped window with a windowsill, and near the right wall is a wooden desk facing the floral wall.","mturk-dev-sempre103.s468-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s468/mturk-dev-sempre103-s468-00000-2.jpg"
"human","human-468","The room features an alternating tan tile pattern floor with white and gray diamonds in the middle of the tile intersections. The walls are pink, and the lengthwise wall has a pink floral pattern over a white background. In the left corner there is a L shaped window with a windowsill, and near the right wall is a wooden desk facing the floral wall.","desc2scene-1921","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-1921/desc2scene-1921-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-215","The room has red carpet and brown walls with a design on one. There is a window on the left side of the room. There is a white desk and an M poster on the wall.","mturk-dev-rulebased5.s215-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s215/mturk-dev-rulebased5-s215-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-215","The room has red carpet and brown walls with a design on one. There is a window on the left side of the room. There is a white desk and an M poster on the wall.","mturk-dev-random1.s215-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s215/mturk-dev-random1-s215-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-215","The room has red carpet and brown walls with a design on one. There is a window on the left side of the room. There is a white desk and an M poster on the wall.","mturk-dev-maxent2.s215-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s215/mturk-dev-maxent2-s215-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-215","The room has red carpet and brown walls with a design on one. There is a window on the left side of the room. There is a white desk and an M poster on the wall.","mturk-dev-sempre103.s215-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s215/mturk-dev-sempre103-s215-00000-2.jpg"
"human","human-215","The room has red carpet and brown walls with a design on one. There is a window on the left side of the room. There is a white desk and an M poster on the wall.","desc2scene-2560","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2560/desc2scene-2560-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-472","There is a bed against the wall, near the window.  There is a bedside table next to the bed.  There is a lamp on the floor in front of the table.","mturk-dev-rulebased5.s472-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s472/mturk-dev-rulebased5-s472-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-472","There is a bed against the wall, near the window.  There is a bedside table next to the bed.  There is a lamp on the floor in front of the table.","mturk-dev-random1.s472-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s472/mturk-dev-random1-s472-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-472","There is a bed against the wall, near the window.  There is a bedside table next to the bed.  There is a lamp on the floor in front of the table.","mturk-dev-maxent2.s472-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s472/mturk-dev-maxent2-s472-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-472","There is a bed against the wall, near the window.  There is a bedside table next to the bed.  There is a lamp on the floor in front of the table.","mturk-dev-sempre103.s472-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s472/mturk-dev-sempre103-s472-00000-2.jpg"
"human","human-472","There is a bed against the wall, near the window.  There is a bedside table next to the bed.  There is a lamp on the floor in front of the table.","desc2scene-1928","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-1928/desc2scene-1928-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-220","There is a bed and on the bed there is a blue pillow. There is a open window in the room.","mturk-dev-rulebased5.s220-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s220/mturk-dev-rulebased5-s220-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-220","There is a bed and on the bed there is a blue pillow. There is a open window in the room.","mturk-dev-random1.s220-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s220/mturk-dev-random1-s220-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-220","There is a bed and on the bed there is a blue pillow. There is a open window in the room.","mturk-dev-maxent2.s220-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s220/mturk-dev-maxent2-s220-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-220","There is a bed and on the bed there is a blue pillow. There is a open window in the room.","mturk-dev-sempre103.s220-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s220/mturk-dev-sempre103-s220-00000-2.jpg"
"human","human-220","There is a bed and on the bed there is a blue pillow. There is a open window in the room.","desc2scene-2313","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2313/desc2scene-2313-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-221","Room with 2 large windows on the north wall. The east wall has a big painting with an ""M"" on it. There is a desk with only a desk protector on top in the north east corner of the room.","mturk-dev-rulebased5.s221-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s221/mturk-dev-rulebased5-s221-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-221","Room with 2 large windows on the north wall. The east wall has a big painting with an ""M"" on it. There is a desk with only a desk protector on top in the north east corner of the room.","mturk-dev-random1.s221-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s221/mturk-dev-random1-s221-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-221","Room with 2 large windows on the north wall. The east wall has a big painting with an ""M"" on it. There is a desk with only a desk protector on top in the north east corner of the room.","mturk-dev-maxent2.s221-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s221/mturk-dev-maxent2-s221-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-221","Room with 2 large windows on the north wall. The east wall has a big painting with an ""M"" on it. There is a desk with only a desk protector on top in the north east corner of the room.","mturk-dev-sempre103.s221-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s221/mturk-dev-sempre103-s221-00000-2.jpg"
"human","human-221","Room with 2 large windows on the north wall. The east wall has a big painting with an ""M"" on it. There is a desk with only a desk protector on top in the north east corner of the room.","desc2scene-2597","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2597/desc2scene-2597-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-479","Brown wall papered room with a white desk. and a corner window","mturk-dev-rulebased5.s479-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s479/mturk-dev-rulebased5-s479-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-479","Brown wall papered room with a white desk. and a corner window","mturk-dev-random1.s479-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s479/mturk-dev-random1-s479-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-479","Brown wall papered room with a white desk. and a corner window","mturk-dev-maxent2.s479-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s479/mturk-dev-maxent2-s479-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-479","Brown wall papered room with a white desk. and a corner window","mturk-dev-sempre103.s479-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s479/mturk-dev-sempre103-s479-00000-2.jpg"
"human","human-479","Brown wall papered room with a white desk. and a corner window","desc2scene-862","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-862/desc2scene-862-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-225","There in the middle is a desk,on   the desk is a keyboard.","mturk-dev-rulebased5.s225-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s225/mturk-dev-rulebased5-s225-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-225","There in the middle is a desk,on   the desk is a keyboard.","mturk-dev-random1.s225-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s225/mturk-dev-random1-s225-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-225","There in the middle is a desk,on   the desk is a keyboard.","mturk-dev-maxent2.s225-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s225/mturk-dev-maxent2-s225-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-225","There in the middle is a desk,on   the desk is a keyboard.","mturk-dev-sempre103.s225-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s225/mturk-dev-sempre103-s225-00000-2.jpg"
"human","human-225","There in the middle is a desk,on   the desk is a keyboard.","desc2scene-2284","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2284/desc2scene-2284-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-486","In the center of the room sets a small yellow table. There are two plates on the table both white.","mturk-dev-rulebased5.s486-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s486/mturk-dev-rulebased5-s486-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-486","In the center of the room sets a small yellow table. There are two plates on the table both white.","mturk-dev-random1.s486-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s486/mturk-dev-random1-s486-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-486","In the center of the room sets a small yellow table. There are two plates on the table both white.","mturk-dev-maxent2.s486-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s486/mturk-dev-maxent2-s486-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-486","In the center of the room sets a small yellow table. There are two plates on the table both white.","mturk-dev-sempre103.s486-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s486/mturk-dev-sempre103-s486-00000-2.jpg"
"human","human-486","In the center of the room sets a small yellow table. There are two plates on the table both white.","desc2scene-934","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-934/desc2scene-934-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-233","there is a sofa and chair in the room","mturk-dev-rulebased5.s233-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s233/mturk-dev-rulebased5-s233-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-233","there is a sofa and chair in the room","mturk-dev-random1.s233-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s233/mturk-dev-random1-s233-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-233","there is a sofa and chair in the room","mturk-dev-maxent2.s233-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s233/mturk-dev-maxent2-s233-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-233","there is a sofa and chair in the room","mturk-dev-sempre103.s233-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s233/mturk-dev-sempre103-s233-00000-2.jpg"
"human","human-233","there is a sofa and chair in the room","desc2scene-2300","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2300/desc2scene-2300-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-236","In the middle of the room is a table. On the table are four placed plates at each corner.","mturk-dev-rulebased5.s236-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s236/mturk-dev-rulebased5-s236-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-236","In the middle of the room is a table. On the table are four placed plates at each corner.","mturk-dev-random1.s236-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s236/mturk-dev-random1-s236-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-236","In the middle of the room is a table. On the table are four placed plates at each corner.","mturk-dev-maxent2.s236-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s236/mturk-dev-maxent2-s236-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-236","In the middle of the room is a table. On the table are four placed plates at each corner.","mturk-dev-sempre103.s236-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s236/mturk-dev-sempre103-s236-00000-2.jpg"
"human","human-236","In the middle of the room is a table. On the table are four placed plates at each corner.","desc2scene-2613","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2613/desc2scene-2613-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-593","A bedroom with a bed against the wall.","mturk-dev-rulebased5.s593-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s593/mturk-dev-rulebased5-s593-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-593","A bedroom with a bed against the wall.","mturk-dev-random1.s593-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s593/mturk-dev-random1-s593-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-593","A bedroom with a bed against the wall.","mturk-dev-maxent2.s593-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s593/mturk-dev-maxent2-s593-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-593","A bedroom with a bed against the wall.","mturk-dev-sempre103.s593-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s593/mturk-dev-sempre103-s593-00000-2.jpg"
"human","human-593","A bedroom with a bed against the wall.","desc2scene-248","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-248/desc2scene-248-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-240","There is a desk and a laptop on the desk in the room.","mturk-dev-rulebased5.s240-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s240/mturk-dev-rulebased5-s240-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-240","There is a desk and a laptop on the desk in the room.","mturk-dev-random1.s240-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s240/mturk-dev-random1-s240-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-240","There is a desk and a laptop on the desk in the room.","mturk-dev-maxent2.s240-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s240/mturk-dev-maxent2-s240-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-240","There is a desk and a laptop on the desk in the room.","mturk-dev-sempre103.s240-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s240/mturk-dev-sempre103-s240-00000-2.jpg"
"human","human-240","There is a desk and a laptop on the desk in the room.","desc2scene-2307","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2307/desc2scene-2307-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-504","There is a room with dark green walls, on the left wall there is a window, and on the right wall a gray door. There is a tan patterned wood floor and near the back where there is no wall,  a small blue table and two chairs.","mturk-dev-rulebased5.s504-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s504/mturk-dev-rulebased5-s504-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-504","There is a room with dark green walls, on the left wall there is a window, and on the right wall a gray door. There is a tan patterned wood floor and near the back where there is no wall,  a small blue table and two chairs.","mturk-dev-random1.s504-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s504/mturk-dev-random1-s504-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-504","There is a room with dark green walls, on the left wall there is a window, and on the right wall a gray door. There is a tan patterned wood floor and near the back where there is no wall,  a small blue table and two chairs.","mturk-dev-maxent2.s504-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s504/mturk-dev-maxent2-s504-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-504","There is a room with dark green walls, on the left wall there is a window, and on the right wall a gray door. There is a tan patterned wood floor and near the back where there is no wall,  a small blue table and two chairs.","mturk-dev-sempre103.s504-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s504/mturk-dev-sempre103-s504-00000-2.jpg"
"human","human-504","There is a room with dark green walls, on the left wall there is a window, and on the right wall a gray door. There is a tan patterned wood floor and near the back where there is no wall,  a small blue table and two chairs.","desc2scene-905","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-905/desc2scene-905-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-251","If you\'re entering through the doors, a brown wooden desk sits against the center of the right wall of the room. On top of the desk sits a mouse pad with a computer mouse, along with a computer screen.","mturk-dev-rulebased5.s251-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s251/mturk-dev-rulebased5-s251-00000-2.jpg"
