"condition","id","description","scene","url"
"human","human-504","There is a room with dark green walls, on the left wall there is a window, and on the right wall a gray door. There is a tan patterned wood floor and near the back where there is no wall,  a small blue table and two chairs.","desc2scene-905","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-905/desc2scene-905-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-251","If you\'re entering through the doors, a brown wooden desk sits against the center of the right wall of the room. On top of the desk sits a mouse pad with a computer mouse, along with a computer screen.","mturk-dev-random2.s251-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s251/mturk-dev-random2-s251-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-251","If you\'re entering through the doors, a brown wooden desk sits against the center of the right wall of the room. On top of the desk sits a mouse pad with a computer mouse, along with a computer screen.","mturk-dev-maxent-rb3.s251-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s251/mturk-dev-maxent-rb3-s251-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-251","If you\'re entering through the doors, a brown wooden desk sits against the center of the right wall of the room. On top of the desk sits a mouse pad with a computer mouse, along with a computer screen.","mturk-dev-maxent-rb7.s251-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s251/mturk-dev-maxent-rb7-s251-00000-2.jpg"
"human","human-251","If you\'re entering through the doors, a brown wooden desk sits against the center of the right wall of the room. On top of the desk sits a mouse pad with a computer mouse, along with a computer screen.","desc2scene-2424","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2424/desc2scene-2424-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-252","There is a brown wooden desk with 9 drawers. There is a desktop computer and blue table cloth on the desk. Weirdly there is only a mouse on the desk, and no keyboard.","mturk-dev-random2.s252-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s252/mturk-dev-random2-s252-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-252","There is a brown wooden desk with 9 drawers. There is a desktop computer and blue table cloth on the desk. Weirdly there is only a mouse on the desk, and no keyboard.","mturk-dev-maxent-rb3.s252-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s252/mturk-dev-maxent-rb3-s252-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-252","There is a brown wooden desk with 9 drawers. There is a desktop computer and blue table cloth on the desk. Weirdly there is only a mouse on the desk, and no keyboard.","mturk-dev-maxent-rb7.s252-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s252/mturk-dev-maxent-rb7-s252-00000-2.jpg"
"human","human-252","There is a brown wooden desk with 9 drawers. There is a desktop computer and blue table cloth on the desk. Weirdly there is only a mouse on the desk, and no keyboard.","desc2scene-2424","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2424/desc2scene-2424-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-509","Two chairs sit on opposite sides of a blue, square table with green legs. The chairs are pulled out at an angle to face the wall at the other end of the room.","mturk-dev-random2.s509-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s509/mturk-dev-random2-s509-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-509","Two chairs sit on opposite sides of a blue, square table with green legs. The chairs are pulled out at an angle to face the wall at the other end of the room.","mturk-dev-maxent-rb3.s509-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s509/mturk-dev-maxent-rb3-s509-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-509","Two chairs sit on opposite sides of a blue, square table with green legs. The chairs are pulled out at an angle to face the wall at the other end of the room.","mturk-dev-maxent-rb7.s509-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s509/mturk-dev-maxent-rb7-s509-00000-2.jpg"
"human","human-509","Two chairs sit on opposite sides of a blue, square table with green legs. The chairs are pulled out at an angle to face the wall at the other end of the room.","desc2scene-905","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-905/desc2scene-905-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-254","There is a wooden desk in the middle of the room. On the desk sits a pad of paper and some kind of sculpture.","mturk-dev-random2.s254-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s254/mturk-dev-random2-s254-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-254","There is a wooden desk in the middle of the room. On the desk sits a pad of paper and some kind of sculpture.","mturk-dev-maxent-rb3.s254-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s254/mturk-dev-maxent-rb3-s254-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-254","There is a wooden desk in the middle of the room. On the desk sits a pad of paper and some kind of sculpture.","mturk-dev-maxent-rb7.s254-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s254/mturk-dev-maxent-rb7-s254-00000-2.jpg"
"human","human-254","There is a wooden desk in the middle of the room. On the desk sits a pad of paper and some kind of sculpture.","desc2scene-2433","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2433/desc2scene-2433-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-102","There is a white desk in front of the window. In front of the desk is a chair.","mturk-dev-random2.s102-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s102/mturk-dev-random2-s102-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-102","There is a white desk in front of the window. In front of the desk is a chair.","mturk-dev-maxent-rb3.s102-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s102/mturk-dev-maxent-rb3-s102-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-102","There is a white desk in front of the window. In front of the desk is a chair.","mturk-dev-maxent-rb7.s102-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s102/mturk-dev-maxent-rb7-s102-00000-2.jpg"
"human","human-102","There is a white desk in front of the window. In front of the desk is a chair.","desc2scene-2470","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2470/desc2scene-2470-2.jpg"
